Player_Name,Matches,Runs,Batting_Avg,Strike_Rate,Wickets,Economy
IK Pathan,82,0.13262599469496023,0.2032520325203252,0.38917089678510997,0.3619909502262444,0.03786086133459536
IR Jaggi,7,0.00876484834505824,0.15734989648033126,0.25333333333333335,0.0,0.0
IS Sodhi,2,0.0008072886633606274,0.050724637681159424,0.12962962962962965,0.04072398190045249,0.04945054945054945
Imran Tahir,8,0.0038057894129858148,0.059782608695652176,0.2972972972972973,0.37104072398190047,0.06119402985074626
Iqbal Abdulla,13,0.010148771767962172,0.09810479375696766,0.3410852713178295,0.1809954751131222,0.042417815482502653
Ishan Kishan,112,0.3457502018221658,0.3879399585921325,0.4467292504842795,0.0,0.0
J Arunkumar,3,0.002652519893899204,0.11111111111111112,0.3194444444444445,0.0,0.0
J Botha,28,0.04716872333064237,0.2116977225672878,0.37454212454212454,0.11312217194570137,0.03526093088857546
J Fraser-McGurk,15,0.044400876484834505,0.37198067632850246,0.6321839080459771,0.0,0.0
J Overton,2,0.0017299042786299158,0.10869565217391304,0.7142857142857143,0.0,0.0
J Suchith,9,0.008072886633606273,0.11272141706924316,0.37634408602150543,0.08597285067873305,0.04377880184331798
J Syed Mohammad,5,0.0033444816053511705,0.08405797101449275,0.3580246913580247,0.03619909502262444,0.04081632653061225
J Theron,4,0.0011532695190866105,0.036231884057971016,0.25641025641025644,0.0497737556561086,0.04680851063829787
J Yadav,4,0.004613078076346442,0.14492753623188406,0.3508771929824561,0.03619909502262444,0.020100502512562814
JA Morkel,67,0.11244377811094453,0.21090201168072678,0.4564606741573034,0.38461538461538464,0.047039291643608185
JA Richardson,3,0.0019605581824472377,0.0821256038647343,0.20987654320987656,0.013574660633484163,0.031914893617021274
JC Archer,30,0.030215661400069194,0.12657004830917873,0.47723132969034615,0.26696832579185525,0.04612978889757623
JC Buttler,119,0.4752623688155922,0.5018877116063817,0.48097572362278246,0.0,0.0
JD Ryder,29,0.06965747895283128,0.30184907546226886,0.4320457796852647,0.03619909502262444,0.03319502074688797
JD Unadkat,27,0.022719409526006228,0.1057434245840043,0.38627450980392164,0.49773755656108604,0.04700854700854701
JDP Oram,11,0.012224656902318071,0.1396574440052701,0.3212121212121212,0.04072398190045249,0.036885245901639344
JDS Neesham,10,0.010610079575596816,0.13333333333333333,0.32974910394265233,0.03619909502262444,0.036036036036036036
JE Root,1,0.0011532695190866105,0.14492753623188406,0.2222222222222222,0.0,0.0
JE Taylor,2,0.00034598085572598315,0.021739130434782608,0.25,0.027149321266968326,0.04918032786885246
JEC Franklin,16,0.03771191327413216,0.296195652173913,0.3527508090614887,0.04072398190045249,0.058064516129032254
JG Bethell,2,0.007726905777880291,0.4855072463768116,0.5726495726495727,0.0,0.0
JH Kallis,95,0.2798985122823204,0.3702517162471396,0.3531209079004802,0.29411764705882354,0.03613118399110617
JJ Bumrah,27,0.00784223272978895,0.03650026838432636,0.27983539094650206,0.8416289592760182,0.05354058721934369
JJ Roy,21,0.07081074847191789,0.42374051069703245,0.4449275362318841,0.0,0.0
JJ van der Wath,3,0.0020758851343558988,0.08695652173913043,0.35294117647058826,0.013574660633484163,0.039473684210526314
JL Denly,1,0.0,0.0,0.0,0.0,0.0
JL Pattinson,2,0.0017299042786299158,0.10869565217391304,0.3846153846153846,0.0497737556561086,0.04954954954954955
JM Bairstow,52,0.1930573174950986,0.4665551839464883,0.472480948348857,0.0,0.0
JM Kemp,2,0.0029985007496251873,0.18840579710144928,0.3466666666666667,0.013574660633484163,0.06382978723404255
JM Sharma,47,0.1142890093414831,0.30558125192722785,0.5035569105691057,0.0,0.0
JO Holder,27,0.029869680544343212,0.13902308105206657,0.39784946236559143,0.2398190045248869,0.050524308865586266
JP Behrendorff,2,0.0006919617114519663,0.043478260869565216,0.2222222222222222,0.08597285067873305,0.05013192612137203
JP Duminy,75,0.2339983854226733,0.39207729468599034,0.4025793650793651,0.10407239819004525,0.03281027104136947
JP Faulkner,45,0.060777303655864374,0.16972624798711755,0.43267651888341546,0.27601809954751133,0.04739704739704739
JP Inglis,11,0.032060892630607775,0.36627140974967065,0.5235404896421846,0.0,0.0
JPR Scantlebury-Searles,2,0.0009226156152692884,0.057971014492753624,0.4444444444444444,0.00904977375565611,0.04444444444444444
JR Hazlewood,7,0.00219121208626456,0.039337474120082816,0.2111111111111111,0.2579185520361991,0.06390134529147982
JR Hopes,19,0.04809133894591166,0.3180778032036613,0.44267515923566886,0.06334841628959277,0.037940379403794036
JR Philippe,5,0.008995502248875561,0.22608695652173913,0.325,0.0,0.0
Jaskaran Singh,4,0.0009226156152692884,0.028985507246376812,0.24242424242424246,0.027149321266968326,0.05405405405405406
Joginder Sharma,5,0.0041517702687117975,0.10434782608695653,0.4,0.05429864253393665,0.044117647058823525
K Goel,16,0.02514127551608811,0.19746376811594202,0.3040446304044631,0.0,0.0
K Gowtham,27,0.02848575712143928,0.13258185721953838,0.5178197064989519,0.09502262443438915,0.035058430717863104
K Kartikeya,4,0.0013839234229039326,0.043478260869565216,0.2222222222222222,0.05429864253393665,0.041379310344827586
K Rabada,30,0.024795294660362125,0.10386473429951691,0.33179012345679015,0.5520361990950227,0.06115288220551378
K Upadhyay,2,0.0013839234229039326,0.08695652173913043,0.4444444444444444,0.0,0.0
K Yadav,1,0.0,0.0,0.0,0.00904977375565611,0.037037037037037035
KA Jamieson,9,0.0074962518740629685,0.10466988727858294,0.3611111111111111,0.06334841628959277,0.05128205128205128
KA Maharaj,1,0.00011532695190866105,0.014492753623188406,0.16666666666666669,0.00904977375565611,0.05555555555555555
KA Pollard,168,0.39637873371006804,0.2964975845410628,0.4681923443672525,0.31221719457013575,0.04350567465321564
KAJ Roach,1,0.0011532695190866105,0.14492753623188406,0.3703703703703704,0.0,0.0
KB Arun Karthik,8,0.0058816745473417135,0.0923913043478261,0.3207547169811321,0.0,0.0
KC Cariappa,5,0.002767846845807865,0.06956521739130435,0.38095238095238093,0.03619909502262444,0.03571428571428571
KC Sangakkara,68,0.19455656786991118,0.35954816709292414,0.39489700374531833,0.0,0.0
KD Karthik,233,0.5585284280936454,0.3012377931206071,0.4378446795045656,0.0,0.0
KH Pandya,114,0.2025141275516088,0.22323925756420038,0.42538759689922484,0.4208144796380091,0.03771289537712895
KJ Abbott,3,0.0014992503748125937,0.06280193236714976,0.5416666666666667,0.00904977375565611,0.0196078431372549
KK Ahmed,6,0.0002306539038173221,0.004830917874396135,0.07407407407407407,0.40271493212669685,0.054434250764525995
KK Cooper,12,0.013377926421404682,0.1400966183574879,0.5523809523809524,0.14932126696832582,0.055
KK Nair,76,0.19536385653327182,0.32303585049580474,0.4297311009639777,0.0,0.0
KL Nagarkoti,7,0.002537192941990543,0.045548654244306416,0.21568627450980393,0.022624434389140274,0.02702702702702703
KL Rahul,135,0.6037365932418406,0.5619967793880838,0.4421079300734735,0.0,0.0
KM Asif,1,0.0,0.0,0.0,0.031674208144796386,0.048951048951048945
KM Jadhav,81,0.13931495790566256,0.21613884415816784,0.39789196310935443,0.0,0.0
KMA Paul,5,0.0020758851343558988,0.052173913043478265,0.23076923076923078,0.04072398190045249,0.049999999999999996
KMDN Kulasekara,1,0.0005766347595433052,0.07246376811594203,0.5555555555555557,0.022624434389140274,0.04672897196261683
KP Appanna,3,0.0002306539038173221,0.00966183574879227,0.16666666666666669,0.04072398190045249,0.04054054054054054
KP Pietersen,36,0.11544227886056971,0.4029790660225443,0.44019349164467897,0.031674208144796386,0.03888888888888889
KR Mayers,13,0.04370891477338254,0.42251950947603123,0.4577294685990339,0.0,0.0
KR Sen,1,0.0,0.0,0.0,0.06334841628959277,0.054901960784313725
KS Bharat,8,0.022950063429823548,0.3605072463768116,0.3948412698412699,0.0,0.0
KS Rathore,1,0.0,0.0,0.0,0.0,0.0
KS Sharma,3,0.0018452312305385769,0.07729468599033816,0.21333333333333335,0.0,0.0
KS Williamson,76,0.24587706146926536,0.406559877955759,0.4098423683198769,0.0,0.0
KT Maphaka,1,0.0009226156152692884,0.11594202898550725,0.8888888888888888,0.00904977375565611,0.02816901408450704
KV Sharma,40,0.04059508707184869,0.127536231884058,0.3821932681867536,0.37556561085972856,0.051520794537554315
KW Richardson,4,0.0041517702687117975,0.13043478260869565,0.3076923076923077,0.08597285067873305,0.055072463768115934
Kamran Akmal,6,0.014761849844308615,0.30917874396135264,0.547008547008547,0.0,0.0
Kamran Khan,1,0.00034598085572598315,0.043478260869565216,0.2,0.04524886877828055,0.05649717514124293
Karanveer Singh,4,0.0013839234229039326,0.043478260869565216,0.23529411764705885,0.05429864253393665,0.05633802816901408
Kartik Tyagi,6,0.0014992503748125937,0.03140096618357488,0.27083333333333337,0.06787330316742082,0.03275109170305677
Kuldeep Yadav,37,0.023180717333640872,0.07873090481786134,0.2791666666666667,0.46153846153846156,0.04834123222748815
Kumar Kushagra,3,0.00034598085572598315,0.014492753623188406,0.14285714285714285,0.0,0.0
L Ablish,1,0.0,0.0,0.0,0.013574660633484163,0.06666666666666667
L Balaji,13,0.0041517702687117975,0.04013377926421405,0.24000000000000002,0.3438914027149322,0.04828462515883101
L Ngidi,1,0.0,0.0,0.0,0.13122171945701358,0.07435897435897436
L Ronchi,5,0.003921116364894475,0.09855072463768116,0.30630630630630634,0.0,0.0
L Wood,1,0.0010379425671779494,0.13043478260869565,1.0,0.004524886877828055,0.026315789473684213
LA Carseldine,5,0.009341483104601546,0.23478260869565218,0.3802816901408451,0.004524886877828055,0.14285714285714285
LA Pomersbach,16,0.03482873947641564,0.27355072463768115,0.401062416998672,0.0,0.0
LB Williams,1,0.00011532695190866105,0.014492753623188406,0.16666666666666669,0.004524886877828055,0.023809523809523808
LE Plunkett,2,0.00011532695190866105,0.007246376811594203,0.1111111111111111,0.01809954751131222,0.025974025974025972
LH Ferguson,8,0.008303540537423595,0.13043478260869565,0.48979591836734704,0.24434389140271495,0.05009276437847866
LJ Wright,5,0.012224656902318071,0.3072463768115942,0.5608465608465609,0.00904977375565611,0.026666666666666665
LMP Simmons,29,0.12443778110944528,0.5392303848075962,0.40964312832194383,0.004524886877828055,0.05555555555555555
LPC Silva,3,0.004613078076346442,0.1932367149758454,0.4938271604938272,0.0,0.0
LR Shukla,33,0.04670741552300773,0.17786561264822134,0.3770949720670391,0.06787330316742082,0.0460122699386503
LRPL Taylor,54,0.11728751009110829,0.27294685990338163,0.4002361275088548,0.0,0.0
LS Livingstone,47,0.12120862645600276,0.3240826395312982,0.5011921793037674,0.05882352941176471,0.040498442367601244
Lalit Yadav,21,0.03517472033214162,0.21048999309868877,0.33776301218161686,0.04524886877828055,0.03401360544217687
Liton Das,1,0.0004613078076346442,0.057971014492753624,0.33333333333333337,0.0,0.0
M Ashwin,12,0.0040364433168031365,0.042270531400966184,0.23333333333333334,0.15837104072398192,0.03897550111358575
M Jansen,20,0.016261100219121208,0.10217391304347825,0.3455882352941177,0.16289592760180996,0.0457433290978399
M Kaif,22,0.029869680544343212,0.17061923583662716,0.33462532299741604,0.0,0.0
M Kartik,14,0.0130319455656787,0.11697722567287784,0.34556574923547406,0.14027149321266968,0.026226734348561757
M Klinger,4,0.008418867489332257,0.2644927536231884,0.31196581196581197,0.0,0.0
M Manhas,38,0.05927805328105178,0.19603356216628529,0.3525377229080933,0.0,0.0
M Markande,10,0.00553569369161573,0.06956521739130435,0.36363636363636365,0.16742081447963802,0.050203527815468114
M Morkel,20,0.014531195940491293,0.09130434782608696,0.45161290322580644,0.3484162895927602,0.04532077692760447
M Muralitharan,9,0.002306539038173221,0.032206119162640906,0.2222222222222222,0.2895927601809955,0.04048070841239722
M Ntini,2,0.0012685964709952715,0.07971014492753624,0.1929824561403509,0.031674208144796386,0.03286384976525821
M Prasidh Krishna,7,0.0010379425671779494,0.018633540372670808,0.125,0.3393665158371041,0.047021943573667714
M Rawat,11,0.006342982354976358,0.07246376811594203,0.2619047619047619,0.0,0.0
M Shahrukh Khan,48,0.0844193287971399,0.2210144927536232,0.47195357833655716,0.004524886877828055,0.05555555555555555
M Theekshana,6,0.0019605581824472377,0.04106280193236715,0.16666666666666669,0.16289592760180996,0.03991130820399112
M Tiwari,1,0.00034598085572598315,0.043478260869565216,0.25,0.0,0.0
M Vijay,105,0.3020412870487833,0.36149068322981365,0.39538043478260876,0.0,0.0
M Vohra,51,0.12489908891707992,0.30775788576300084,0.41830822711471616,0.0,0.0
M de Lange,1,0.00011532695190866105,0.014492753623188406,0.16666666666666669,0.022624434389140274,0.04310344827586207
MA Agarwal,125,0.31876369507553914,0.320463768115942,0.42932587760173974,0.0,0.0
MA Khote,3,0.002767846845807865,0.11594202898550725,0.36363636363636365,0.00904977375565611,0.06666666666666667
MA Starc,21,0.012801291661861378,0.07660455486542443,0.30833333333333335,0.29411764705882354,0.057829181494661916
MA Wood,3,0.0013839234229039326,0.057971014492753624,0.4,0.0497737556561086,0.08661417322834644
MC Henriques,54,0.11532695190866106,0.2683843263553409,0.4161464835622139,0.1900452488687783,0.04290091930541368
MC Juneja,7,0.014415868988582633,0.2587991718426501,0.3109452736318408,0.0,0.0
MD Mishra,17,0.02733248760235267,0.2020460358056266,0.3708920187793428,0.0,0.0
MD Shanaka,3,0.0029985007496251873,0.12560386473429952,0.33333333333333337,0.0,0.0
MDKJ Perera,2,0.0016145773267212547,0.10144927536231885,0.358974358974359,0.0,0.0
MEK Hussey,58,0.2280013839234229,0.4940029985007496,0.3998786407766991,0.0,0.0
MF Maharoof,14,0.020412870487833006,0.18322981366459626,0.4758064516129033,0.12217194570135748,0.061224489795918366
MG Bracewell,4,0.006688963210702341,0.21014492753623187,0.39455782312925175,0.027149321266968326,0.0909090909090909
MG Johnson,28,0.019259600968746397,0.08643892339544514,0.3313492063492064,0.28054298642533937,0.04765564950038432
MJ Clarke,6,0.011302041287048783,0.23671497584541062,0.3402777777777778,0.00904977375565611,0.030303030303030304
MJ Guptill,13,0.03125360396724715,0.3021181716833891,0.45854483925549916,0.0,0.0
MJ Lumb,12,0.032060892630607775,0.33574879227053145,0.468013468013468,0.0,0.0
MJ McClenaghan,20,0.00980279091223619,0.06159420289855073,0.3881278538812786,0.3212669683257919,0.05274888558692421
MJ Owen,1,0.0,0.0,0.0,0.0,0.0
MJ Santner,19,0.012685964709952716,0.08390541571319604,0.3303303303303303,0.11312217194570137,0.04051863857374392
MJ Suthar,1,0.00011532695190866105,0.014492753623188406,0.16666666666666669,0.0,0.0
MK Lomror,35,0.060777303655864374,0.21821946169772258,0.45158526135389887,0.004524886877828055,0.010638297872340427
MK Pandey,161,0.45565678699111983,0.35565757493923844,0.39254843517138605,0.0,0.0
MK Tiwary,83,0.19547918348518048,0.2959664745940283,0.3794492948287442,0.004524886877828055,0.02222222222222222
ML Hayden,32,0.1276669357628878,0.501358695652174,0.4398092967818832,0.0,0.0
MM Ali,59,0.13458655287740745,0.2866617538688283,0.44971098265895953,0.18552036199095023,0.04718066743383199
MM Patel,12,0.004497751124437781,0.04710144927536232,0.3170731707317073,0.33484162895927605,0.05354558610709116
MM Sharma,30,0.014415868988582633,0.060386473429951695,0.29761904761904767,0.6063348416289593,0.05422905706191825
MN Samuels,14,0.01856763925729443,0.16666666666666666,0.3084291187739464,0.04072398190045249,0.0410958904109589
MN van Wyk,5,0.019259600968746397,0.4840579710144927,0.4123456790123457,0.0,0.0
MP Breetzke,1,0.0016145773267212547,0.2028985507246377,0.38888888888888895,0.0,0.0
MP Stoinis,99,0.2336524045669473,0.29658907919777483,0.4635094943948753,0.1990950226244344,0.04772234273318872
MR Marsh,49,0.14900242186599008,0.3821354628808045,0.46159342622365135,0.16742081447963802,0.06239460370994941
MS Bhandage,1,0.00011532695190866105,0.014492753623188406,0.08333333333333334,0.0,0.0
MS Bisla,39,0.09203090762311152,0.29654403567447046,0.3609226594301221,0.0,0.0
MS Dhoni,241,0.6272632914312075,0.32707919898971677,0.44208729578151673,0.0,0.0
MS Gony,15,0.011417368238957445,0.09565217391304348,0.43421052631578955,0.16742081447963802,0.04
MS Wade,14,0.021104832199284974,0.18944099378881987,0.32972972972972975,0.0,0.0
MV Boucher,23,0.045438819052012455,0.24826717076244487,0.4129979035639413,0.0,0.0
MW Short,6,0.013493253373313344,0.2826086956521739,0.393939393939394,0.0,0.0
Mandeep Singh,97,0.19674777995617576,0.2548931719707157,0.40103432063939826,0.0,0.0
Mashrafe Mortaza,1,0.0002306539038173221,0.028985507246376812,0.33333333333333337,0.0,0.0
Mayank Dagar,1,0.0,0.0,0.0,0.00904977375565611,0.014492753623188404
Misbah-ul-Haq,8,0.013493253373313344,0.21195652173913043,0.475609756097561,0.0,0.0
Mohammad Ashraful,1,0.0002306539038173221,0.028985507246376812,0.05555555555555555,0.0,0.0
Mohammad Asif,2,0.00034598085572598315,0.021739130434782608,0.16666666666666669,0.03619909502262444,0.04020100502512563
Mohammad Hafeez,8,0.007380924922154307,0.11594202898550725,0.253968253968254,0.00904977375565611,0.031746031746031744
Mohammad Nabi,19,0.025487256371814093,0.16857360793287568,0.4692144373673036,0.06787330316742082,0.03579952267303103
Mohammed Shami,27,0.009687463960327528,0.04508856682769726,0.3010752688172043,0.6018099547511313,0.04911373707533235
Mohammed Siraj,21,0.012916618613770038,0.07729468599033816,0.29396325459317585,0.49321266968325794,0.04452614379084967
Mohit Rathee,1,0.00011532695190866105,0.014492753623188406,0.16666666666666669,0.0,0.0
Mohsin Khan,5,0.0028831737977165262,0.07246376811594203,0.308641975308642,0.12217194570135748,0.05325443786982249
Mujeeb Ur Rahman,6,0.0013839234229039326,0.028985507246376812,0.26666666666666666,0.0904977375565611,0.04301075268817204
Mukesh Choudhary,2,0.0006919617114519663,0.043478260869565216,0.33333333333333337,0.07692307692307693,0.05089820359281437
Mukesh Kumar,5,0.0011532695190866105,0.028985507246376812,0.16666666666666669,0.16742081447963802,0.054814814814814816
Musheer Khan,1,0.0,0.0,0.0,0.004524886877828055,0.08333333333333333
Mustafizur Rahman,7,0.0014992503748125937,0.026915113871635612,0.18055555555555555,0.29411764705882354,0.04580690627202255
N Jagadeesan,10,0.01868296620920309,0.23478260869565218,0.34838709677419355,0.0,0.0
N Pooran,86,0.2644447007265598,0.38641725648803504,0.533379855780414,0.0,0.0
N Rana,112,0.32902779379541,0.36917701863354035,0.44109461966604824,0.04524886877828055,0.05076142131979695
N Saini,10,0.016145773267212546,0.2028985507246377,0.3263403263403264,0.0,0.0
N Wadhera,31,0.08292007842232729,0.3361383824216924,0.45913154533844197,0.0,0.0
ND Doshi,1,0.0,0.0,0.0,0.00904977375565611,0.03508771929824561
NJ Maddinson,3,0.002306539038173221,0.0966183574879227,0.31746031746031744,0.0,0.0
NJ Rimmington,1,0.00011532695190866105,0.014492753623188406,0.33333333333333337,0.0,0.0
NK Patel,6,0.013954561180947988,0.2922705314009662,0.32526881720430106,0.0,0.0
NL McCullum,2,0.0029985007496251873,0.18840579710144928,0.37681159420289856,0.0,0.0
NLTC Perera,30,0.048898627609272285,0.20483091787439614,0.4335378323108385,0.14027149321266968,0.043356643356643354
NM Coulter-Nile,16,0.009456810056510206,0.07427536231884058,0.36444444444444446,0.2171945701357466,0.053811659192825115
NS Naik,4,0.0035751355091684926,0.11231884057971014,0.1949685534591195,0.0,0.0
NT Ellis,5,0.00219121208626456,0.05507246376811594,0.24358974358974356,0.08597285067873305,0.04871794871794872
NV Ojha,94,0.17921808326605929,0.23959296947271044,0.38088235294117645,0.0,0.0
Naman Dhir,19,0.04520816514819513,0.2990083905415713,0.5781710914454278,0.0,0.0
Navdeep Saini,7,0.0038057894129858148,0.06832298136645963,0.2894736842105264,0.1085972850678733,0.03519061583577712
Naveen-ul-Haq,4,0.0020758851343558988,0.06521739130434782,0.23076923076923078,0.11312217194570137,0.061425061425061434
Nithish Kumar Reddy,22,0.05593357167570061,0.3194993412384717,0.4232111692844677,0.022624434389140274,0.03289473684210526
Noor Ahmad,11,0.002306539038173221,0.026350461133069828,0.19047619047619047,0.2171945701357466,0.058041112454655375
OA Shah,22,0.058355437665782495,0.3333333333333333,0.41646090534979424,0.0,0.0
OC McCoy,1,0.0009226156152692884,0.11594202898550725,0.5333333333333333,0.0497737556561086,0.0611111111111111
OF Smith,6,0.0058816745473417135,0.12318840579710146,0.34,0.027149321266968326,0.06315789473684211
P Awana,5,0.0005766347595433052,0.014492753623188406,0.11904761904761905,0.17647058823529413,0.0503875968992248
P Chopra,1,0.0009226156152692884,0.11594202898550725,0.4444444444444444,0.0,0.0
P Dogra,12,0.014646522892399955,0.1533816425120773,0.30023640661938533,0.0,0.0
P Dubey,2,0.002652519893899204,0.16666666666666666,0.23232323232323235,0.00904977375565611,0.02531645569620253
P Kumar,57,0.03921116364894476,0.08644800406814136,0.3508771929824561,0.40723981900452494,0.0341296928327645
P Negi,35,0.04209433744666129,0.15113871635610768,0.4042081949058694,0.15384615384615385,0.04638472032742155
P Parameswaran,2,0.00011532695190866105,0.007246376811594203,0.1111111111111111,0.04072398190045249,0.056603773584905655
P Ray Barman,1,0.00219121208626456,0.2753623188405797,0.25333333333333335,0.0,0.0
P Sahu,2,0.00219121208626456,0.13768115942028986,0.4871794871794871,0.013574660633484163,0.028037383177570097
P Simran Singh,52,0.15626801983623573,0.37764771460423635,0.49963126843657824,0.0,0.0
PA Patel,136,0.3284511590358667,0.3034953111679454,0.3887523887523888,0.0,0.0
PA Reddy,10,0.01891362011302041,0.23768115942028983,0.3273453093812375,0.0,0.0
PBB Rajapaksa,13,0.03194556567869911,0.3088071348940914,0.4593698175787729,0.0,0.0
PC Valthaty,23,0.05824011071387383,0.3182104599873976,0.3896604938271605,0.031674208144796386,0.04575163398692811
PD Collingwood,7,0.023411371237458192,0.42028985507246375,0.4255765199161426,0.022624434389140274,0.05555555555555555
PD Salt,34,0.12178526121554607,0.4501278772378517,0.565008025682183,0.0,0.0
PHKD Mendis,5,0.010610079575596816,0.26666666666666666,0.42592592592592593,0.00904977375565611,0.047619047619047616
PJ Cummins,48,0.07058009456810056,0.1847826086956522,0.48920863309352525,0.3574660633484163,0.0469678953626635
PJ Sangwan,14,0.0029985007496251873,0.026915113871635612,0.1843971631205674,0.1719457013574661,0.04198895027624309
PK Garg,19,0.031484257871064465,0.20823798627002288,0.36842105263157904,0.0,0.0
PM Sarvesh Kumar,1,0.00011532695190866105,0.014492753623188406,0.16666666666666669,0.004524886877828055,0.03225806451612903
PN Mankad,5,0.011186714335140123,0.2811594202898551,0.43111111111111106,0.0,0.0
PP Chawla,86,0.07196401799100449,0.1051567239635996,0.3586206896551724,0.8687782805429864,0.049293966623876764
PP Ojha,19,0.0018452312305385769,0.012204424103737604,0.11851851851851854,0.40271493212669685,0.045758354755784054
PP Shaw,79,0.21819859301118671,0.3470922766464869,0.47741609891496345,0.0,0.0
PR Shah,9,0.010610079575596816,0.14814814814814814,0.3161512027491409,0.0,0.0
PSP Handscomb,1,0.0006919617114519663,0.08695652173913043,0.16666666666666669,0.0,0.0
PV Tambe,6,0.0020758851343558988,0.043478260869565216,0.15384615384615385,0.12669683257918554,0.04154302670623145
PVD Chameera,10,0.006112328451159036,0.07681159420289856,0.3840579710144928,0.05882352941176471,0.031862745098039214
PVSN Raju,1,0.00011532695190866105,0.014492753623188406,0.33333333333333337,0.004524886877828055,0.034482758620689655
PWA Mulder,1,0.0010379425671779494,0.13043478260869565,0.25,0.0,0.0
